Gender,Age,Debt,Married,BankCustomer,Job,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved
1,39.14,1.01,1,1,0,White,1.66,1,0,0,0,ByBirth,300,3372,1
1,32.0,0.0,1,1,13,Black,3.335,1,0,0,0,ByBirth,100,557,1
1,22.06,1.178,0,1,13,White,2.023,0,0,2,0,ByBirth,399,55,1
0,28.31,0.0,1,1,9,Black,2.792,1,0,2,0,ByOtherMeans,312,2733,1
1,27.81,0.0,1,1,4,Asian,3.14,1,0,5,0,ByBirth,0,5000,1
1,59.26,0.425,1,1,4,Black,6.511,1,0,0,0,ByBirth,100,46,1
0,28.9,1.609,1,0,9,Asian,2.47,1,0,2,0,ByBirth,0,0,1
1,37.67,1.096,1,1,5,Black,2.142,1,0,1,0,ByBirth,24,106,1
1,39.55,1.103,1,1,9,White,2.317,1,0,3,0,ByBirth,349,0,1
0,68.64,0.0,0,1,9,Black,1.135,1,0,8,0,ByBirth,120,3741,1
1,38.0,0.888,1,1,9,Black,7.605,1,0,0,0,ByBirth,120,1714,1
1,71.46,0.0,0,1,8,Black,2.656,1,0,0,0,ByBirth,150,617,1
1,24.95,0.599,1,0,2,White,6.423,1,0,1,0,ByBirth,280,3687,1
1,19.91,0.778,1,1,8,White,7.714,1,0,3,0,ByBirth,455,303,1
1,19.2,0.0,0,1,9,White,4.031,1,0,0,0,ByBirth,0,1166,1
1,22.97,0.0,1,1,13,Black,4.581,1,0,14,0,ByBirth,60,0,1
1,38.38,1.667,0,1,7,White,2.639,1,0,9,0,ByBirth,200,0,1
0,28.72,0.0,0,0,13,Black,4.813,1,0,0,0,ByBirth,0,1614,1
1,18.16,0.982,0,1,13,Black,2.431,1,0,6,0,ByBirth,300,1014,1
1,15.61,0.0,1,1,9,Black,2.131,1,0,0,0,ByBirth,0,1450,1
1,53.47,0.0,1,1,13,Other,11.544,1,0,0,0,ByBirth,60,4068,1
1,38.35,0.0,1,1,8,Latino,2.277,1,0,1,0,ByBirth,432,750,1
1,24.05,0.0,0,1,4,White,7.364,1,0,3,0,ByBirth,220,0,1
1,53.76,0.0,0,1,9,White,10.678,1,0,2,0,ByBirth,300,1065,1
1,30.57,1.363,1,1,11,White,2.232,1,0,7,0,ByBirth,0,922,1
1,57.39,0.0,1,1,4,Black,2.714,1,0,8,0,ByBirth,160,386,1
0,68.71,0.0,1,1,9,White,5.011,1,0,5,0,ByBirth,0,0,1
1,15.27,0.0,1,1,12,White,7.771,1,0,0,0,ByBirth,240,2459,1
1,22.0,0.228,1,1,13,Black,2.487,1,0,1,0,ByBirth,80,0,1
0,21.89,0.263,1,1,7,White,1.936,1,0,0,0,ByBirth,60,22,1
0,19.14,0.0,1,1,8,White,1.976,1,0,1,0,ByBirth,150,4952,1
1,58.69,1.066,1,1,7,White,6.596,1,0,3,0,ByBirth,195,5,1
1,31.58,0.929,1,0,2,White,3.741,1,0,0,0,ByBirth,0,0,1
0,37.66,0.0,1,1,4,White,0.938,1,0,3,0,ByBirth,840,279,1
1,19.67,0.0,1,1,0,White,9.265,0,0,16,0,ByBirth,216,0,1
1,33.37,0.0,1,1,4,Black,0.923,1,0,2,0,ByBirth,0,36,1
1,19.17,0.0,1,1,5,White,8.785,0,0,3,0,ByBirth,290,2186,1
0,43.12,0.0,0,1,7,Asian,7.135,1,0,4,0,ByBirth,440,3322,1
0,25.53,0.693,1,0,9,Black,3.595,1,0,2,0,ByBirth,150,0,1
0,28.68,0.0,1,0,4,Black,1.29,1,0,0,0,ByBirth,0,330,1
1,54.52,0.0,0,1,2,White,3.17,1,0,3,0,ByBirth,100,2155,1
1,26.66,0.0,1,1,7,Black,3.512,1,0,7,0,ByOtherMeans,0,3744,1
1,24.74,0.233,1,1,13,Black,9.787,1,0,0,0,Temporary,431,2113,1
1,21.47,0.0,1,1,7,White,8.412,1,0,8,0,ByOtherMeans,80,0,1
1,22.84,0.892,1,1,4,White,4.131,1,0,7,0,ByBirth,840,466,1
1,75.25,0.0,1,1,8,White,2.338,1,0,0,0,ByBirth,80,2346,1
1,22.37,1.287,0,1,8,Black,2.008,1,0,0,0,ByBirth,120,0,1
1,28.34,0.0,1,0,2,Asian,1.583,1,0,9,0,ByBirth,120,1440,1
1,17.43,1.327,1,1,7,Asian,1.813,1,0,15,0,ByOtherMeans,370,840,1
0,30.39,1.14,1,0,9,White,1.802,1,0,12,0,Temporary,110,0,1
0,25.28,0.0,1,0,9,Black,0.834,0,0,20,0,ByBirth,100,0,1
1,34.28,0.0,1,0,4,White,3.393,1,0,0,0,ByBirth,510,1150,1
0,15.61,0.0,0,1,2,White,1.78,1,0,1,0,ByBirth,160,218,1
1,52.15,0.0,0,1,4,White,9.608,1,0,10,0,ByBirth,21,0,1
1,44.64,0.0,0,0,8,Asian,2.305,1,0,1,0,ByOtherMeans,80,0,1
0,34.06,0.0,1,1,10,White,2.404,1,0,9,0,ByBirth,21,4379,1
1,51.54,0.0,0,1,4,White,9.818,1,0,6,0,ByBirth,560,2044,1
1,20.12,0.0,1,1,4,White,4.072,1,0,0,0,ByBirth,0,36,1
1,13.75,0.0,0,1,7,White,1.631,0,0,2,0,Temporary,300,481,1
1,61.44,1.198,1,1,8,Latino,6.696,1,0,0,0,ByBirth,100,0,1
1,33.67,0.0,1,0,4,White,1.792,1,0,1,0,ByBirth,260,76,1
0,31.49,0.0,1,1,9,Asian,1.936,1,0,12,0,ByBirth,100,2140,1
0,13.75,0.0,1,1,8,White,2.343,1,0,2,0,ByBirth,128,17,1
1,25.17,0.119,1,0,9,White,1.214,1,0,0,0,ByBirth,200,339,1
0,31.86,0.0,1,1,4,Other,12.304,1,0,8,0,Temporary,393,284,1
1,45.12,0.0,0,1,6,White,3.201,1,0,3,0,ByBirth,96,1176,1
0,32.43,0.554,0,1,12,Black,1.512,1,0,6,0,ByBirth,340,0,1
1,23.79,0.959,1,1,6,White,0.858,1,0,0,0,ByBirth,40,175,1
1,75.81,0.0,1,1,4,Black,17.796,1,0,0,0,ByBirth,711,4181,1
1,20.27,1.019,1,1,9,Black,8.748,1,0,10,0,ByBirth,300,17,1
1,16.07,0.0,1,0,7,White,2.075,0,0,2,0,ByBirth,20,249,1
1,65.71,0.0,1,1,7,Asian,1.093,1,0,4,0,ByBirth,40,175,1
0,54.74,0.0,0,1,4,White,2.224,1,0,6,0,ByBirth,0,0,1
1,76.75,0.0,1,1,6,White,1.722,1,0,0,0,ByBirth,340,613,1
1,53.85,0.0,0,1,3,Other,0.862,1,0,11,0,ByBirth,0,367,1
1,56.71,0.0,1,1,4,Black,8.797,1,0,10,0,ByBirth,431,0,1
1,31.2,0.059,0,1,13,White,1.683,1,0,1,0,ByBirth,420,0,1
0,26.21,0.0,1,1,4,White,3.66,0,0,5,0,ByOtherMeans,0,886,1
1,13.75,0.0,1,0,2,Other,3.152,1,0,0,0,ByBirth,320,1479,1
0,15.71,0.899,1,1,12,Asian,10.358,0,0,0,0,ByBirth,60,192,1
1,26.5,0.032,1,1,3,White,1.717,1,0,0,0,ByOtherMeans,0,702,1
1,33.35,0.0,1,1,2,Black,2.116,1,0,11,0,ByBirth,240,0,1
0,42.92,0.0,0,1,13,White,5.375,1,0,4,0,ByBirth,60,1633,1
1,16.23,0.0,1,1,9,White,21.959,1,0,1,0,ByBirth,60,0,1
0,13.75,0.0,1,1,0,White,4.731,1,0,1,0,ByBirth,320,1048,1
1,53.56,0.384,1,1,7,Black,5.356,1,0,0,0,ByBirth,370,344,1
1,24.96,0.0,0,1,5,White,3.423,1,0,0,0,ByBirth,0,5000,1
0,26.7,0.742,1,1,13,Black,4.609,1,0,4,0,ByBirth,0,0,1
1,23.94,0.0,1,1,13,White,3.061,1,0,7,0,ByBirth,280,0,1
1,23.25,0.0,1,1,5,Asian,2.071,1,0,4,0,ByBirth,160,1911,1
1,43.83,0.0,1,0,6,Black,3.69,1,0,14,0,ByBirth,22,0,1
1,24.62,0.631,1,1,13,White,3.009,1,0,1,0,ByBirth,164,0,1
1,17.08,0.0,1,1,0,Black,19.787,0,0,11,0,ByBirth,80,240,1
0,71.42,0.0,1,1,7,White,3.771,1,0,2,0,ByBirth,440,188,1
0,50.54,1.518,0,1,4,White,3.068,1,0,2,0,Temporary,100,384,1
1,28.87,0.0,1,1,4,Black,1.064,0,0,17,0,ByBirth,164,2667,1
1,53.85,0.454,1,1,0,White,0.996,1,0,0,0,ByBirth,80,0,1
0,17.95,0.0,1,0,3,White,1.33,1,0,0,0,ByBirth,360,5000,1
1,56.25,0.0,1,1,3,White,2.002,1,0,20,0,ByBirth,333,0,1
1,63.61,0.878,1,1,4,White,7.527,1,0,2,0,ByBirth,431,641,1
1,24.35,0.542,1,1,8,White,6.624,1,0,1,0,ByBirth,70,2489,1
1,20.21,1.467,0,1,4,White,1.449,1,0,3,0,ByOtherMeans,73,132,1
0,64.42,0.01,1,1,11,Black,2.874,1,0,0,0,ByBirth,120,0,1
0,35.88,0.313,0,1,9,Black,23.492,1,0,14,0,ByBirth,431,49,1
1,32.01,0.0,0,1,4,White,1.586,1,0,0,0,ByBirth,280,654,1
1,13.9,0.344,1,0,9,Black,1.643,1,0,2,0,ByBirth,60,1455,1
1,58.38,1.366,1,1,13,White,5.182,1,0,6,0,ByOtherMeans,410,771,1
0,18.25,1.682,1,1,6,Asian,1.069,1,0,2,0,ByBirth,440,178,1
0,48.5,0.9,0,0,11,Black,2.795,1,0,12,0,ByBirth,0,1462,1
