Gender,Age,Debt,Married,BankCustomer,Job,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved
0,26.6,0.718,0,1,9,Black,1.483,1,0,0,1,ByBirth,0,0,1
1,31.76,1.228,0,1,7,Other,0.918,1,0,1,1,ByBirth,160,1599,1
1,24.21,0.96,1,1,13,White,0.621,1,1,0,1,ByBirth,360,0,1
1,66.39,3.486,1,1,7,White,1.609,1,0,2,1,ByBirth,0,0,1
1,56.33,3.264,0,1,6,White,1.098,1,0,1,1,ByBirth,50,0,1
1,40.52,3.257,0,1,2,Black,1.25,1,0,0,1,ByBirth,450,0,1
1,58.46,0.0,1,1,0,Other,1.799,1,1,2,1,ByBirth,195,0,1
1,52.09,0.871,1,1,2,Black,1.218,1,1,1,1,ByBirth,500,234,1
1,19.24,6.062,0,1,4,Black,1.28,1,1,0,1,ByBirth,200,5000,1
1,38.09,0.168,1,0,4,Black,0.727,1,1,0,1,ByOtherMeans,440,0,1
1,21.92,6.019,1,1,7,White,0.985,1,1,0,1,ByBirth,70,0,1
0,23.43,0.0,1,1,8,White,1.156,1,1,0,1,ByBirth,80,3937,1
0,17.74,11.208,1,0,4,Asian,1.493,1,1,0,1,ByOtherMeans,0,0,1
0,21.86,1.445,1,1,4,White,1.106,1,1,0,1,Temporary,0,4555,1
1,44.97,9.209,1,1,4,White,0.635,1,1,0,1,ByBirth,320,5000,1
0,25.57,5.041,1,1,10,Asian,1.394,1,1,0,1,ByOtherMeans,180,0,1
1,26.86,8.919,1,1,1,Asian,0.716,1,0,0,1,ByBirth,70,465,1
1,45.26,0.0,0,1,7,Black,0.859,1,0,0,1,ByBirth,0,0,1
1,42.41,8.092,1,1,4,White,1.513,0,1,2,1,ByBirth,711,114,1
0,17.35,0.0,1,1,8,Other,1.721,1,1,0,1,ByBirth,450,4764,1
0,67.78,0.759,0,1,8,Asian,1.735,1,1,0,1,ByBirth,500,0,1
1,21.33,10.419,0,0,2,White,1.409,1,1,0,1,ByBirth,80,55,1
1,18.0,0.0,1,1,4,Black,0.998,0,0,1,1,ByBirth,220,1825,1
0,15.23,9.722,0,1,4,Other,1.718,1,0,0,1,ByBirth,520,0,1
0,20.08,0.0,0,0,13,White,0.697,1,1,2,1,ByBirth,500,0,1
0,26.63,8.091,0,1,13,Black,1.086,1,1,0,1,ByBirth,370,0,1
0,30.33,1.951,0,0,1,Latino,0.66,1,1,1,1,ByBirth,200,935,1
1,73.16,0.4,1,1,9,Asian,1.663,1,0,0,1,ByBirth,108,163,1
0,20.72,0.0,1,0,7,Black,1.21,1,1,2,1,ByBirth,0,2640,1
1,58.28,0.0,1,1,9,Black,1.089,1,0,1,1,ByOtherMeans,100,1758,1
1,13.75,0.051,1,1,8,White,1.392,1,1,0,1,ByBirth,80,0,1
0,46.02,1.487,1,1,13,White,1.434,1,1,0,1,ByBirth,711,0,1
1,16.42,2.427,1,1,7,White,0.674,1,1,1,1,ByBirth,470,5000,1
1,35.37,0.0,0,0,9,Black,1.054,1,1,2,1,ByBirth,370,0,1
1,76.75,0.0,0,1,4,Asian,1.313,1,1,2,1,ByBirth,450,5000,1
0,37.52,14.531,1,1,4,White,1.041,1,1,0,1,ByBirth,510,1837,1
0,46.35,2.599,1,1,7,Asian,1.366,1,1,0,1,ByOtherMeans,30,5000,1
1,30.49,24.949,0,0,8,Asian,1.166,0,0,0,1,ByBirth,232,0,1
1,15.41,1.522,0,1,4,White,0.794,0,0,0,1,ByBirth,99,0,1
1,76.75,0.0,1,1,0,Black,1.135,1,1,2,1,ByBirth,0,0,1
1,17.71,2.569,1,0,4,Latino,1.342,0,0,0,1,ByBirth,180,0,1
1,13.75,5.599,1,1,8,Black,1.335,1,0,0,1,ByBirth,450,477,1
0,48.67,6.481,1,1,10,Black,1.538,1,1,0,1,ByBirth,370,3769,1
1,19.98,2.283,1,0,9,Black,0.894,0,1,1,1,ByBirth,395,0,1
0,28.42,0.0,1,1,2,White,1.241,1,1,2,1,ByBirth,80,657,1
0,35.87,0.962,1,1,8,White,1.107,1,0,1,1,ByBirth,450,0,1
1,37.21,0.881,1,1,9,Black,1.504,1,0,0,1,ByBirth,422,594,1
1,22.37,9.21,1,1,8,White,1.579,1,1,0,1,ByBirth,320,0,1
0,34.5,4.767,0,0,7,White,1.297,1,1,2,1,ByBirth,360,0,1
1,13.75,2.864,1,1,6,White,1.063,1,1,2,1,ByBirth,0,646,1
0,39.3,5.751,1,1,9,White,1.381,1,0,0,1,ByBirth,450,0,1
0,73.41,1.447,1,0,9,Black,1.087,1,0,0,1,ByOtherMeans,440,531,1
1,16.31,1.831,1,1,4,White,1.599,0,1,0,1,ByBirth,0,767,1
0,31.73,0.0,1,1,2,Black,1.533,1,1,0,1,ByBirth,80,698,1
1,65.61,4.215,0,1,9,Black,0.812,1,1,1,1,ByBirth,200,0,1
0,25.62,0.0,1,1,1,Other,0.615,1,1,0,1,ByOtherMeans,29,0,1
1,55.61,0.0,0,0,8,White,1.433,0,0,0,1,ByBirth,100,0,1
0,63.91,0.0,1,1,8,White,0.879,1,1,0,1,ByBirth,0,4834,1
0,13.75,0.0,1,1,4,Asian,0.919,1,1,0,1,ByBirth,470,5000,1
1,63.23,1.869,1,1,9,White,0.938,1,0,1,1,ByBirth,100,5000,1
1,14.68,0.968,0,1,8,Black,1.444,1,0,2,1,ByBirth,73,0,1
1,23.13,0.825,1,1,4,White,1.41,1,1,1,1,ByBirth,195,0,1
1,19.47,0.0,1,1,10,Black,1.326,1,1,0,1,ByBirth,0,78,1
1,19.84,0.0,1,1,8,White,1.014,1,0,1,1,ByBirth,80,2799,1
0,14.81,12.452,1,1,4,White,0.662,1,1,2,1,ByBirth,22,114,1
0,19.75,0.0,1,0,7,Asian,1.142,1,1,0,1,ByBirth,180,0,1
1,27.15,0.0,1,0,9,White,0.967,1,1,0,1,ByBirth,450,2495,1
1,20.38,1.389,0,1,8,Black,1.764,1,1,0,1,ByBirth,0,12,1
1,56.01,2.298,1,1,9,White,1.796,1,1,0,1,ByBirth,100,912,1
0,20.5,3.983,0,1,4,Black,0.96,1,1,0,1,ByBirth,431,2015,1
1,26.38,7.651,1,1,7,White,0.912,1,1,1,1,ByBirth,160,0,1
1,14.12,0.0,1,1,3,Asian,0.669,0,1,1,1,ByOtherMeans,164,4828,1
1,22.69,2.146,1,1,4,White,1.459,0,1,1,1,ByBirth,0,167,1
0,44.13,1.208,0,1,4,Black,0.881,1,1,2,1,ByOtherMeans,80,402,1
1,24.86,0.0,0,0,9,White,1.387,1,1,0,1,ByBirth,280,3429,1
1,57.81,9.354,0,0,4,Asian,0.9,1,1,0,1,ByBirth,0,0,1
0,57.6,1.225,0,1,6,Black,1.331,1,1,0,1,ByBirth,216,3175,1
0,64.18,0.0,1,1,4,White,0.98,1,1,0,1,ByBirth,300,1077,1
1,30.42,0.0,1,1,8,White,0.849,1,0,0,1,ByBirth,164,0,1
0,31.44,6.365,1,1,1,White,1.295,1,1,0,1,ByBirth,0,5000,1
0,21.38,0.0,1,1,4,White,1.174,0,1,1,1,ByBirth,349,15,1
1,54.63,0.0,1,1,9,White,0.729,1,0,0,1,ByBirth,0,469,1
1,53.34,2.464,1,0,8,White,1.229,1,1,0,1,ByBirth,204,253,1
1,29.94,0.0,1,1,1,White,0.768,1,1,2,1,ByBirth,370,1831,1
0,21.05,0.429,1,1,4,Black,0.922,1,0,0,1,ByBirth,260,3331,1
0,54.07,2.289,1,1,7,White,1.474,1,1,0,1,ByBirth,100,0,1
1,19.14,0.0,1,1,7,White,1.76,0,0,1,1,ByBirth,120,385,1
1,25.72,1.384,1,1,4,White,1.676,1,0,0,1,ByOtherMeans,186,0,1
1,36.77,0.242,1,1,4,Black,1.773,1,0,0,1,ByBirth,0,2893,1
1,16.15,0.0,1,0,11,Black,1.445,1,1,0,1,ByBirth,129,1129,1
1,52.88,0.0,1,1,7,Black,1.535,1,1,2,1,ByBirth,434,0,1
0,39.17,4.277,0,1,13,Black,1.103,1,0,0,1,Temporary,500,0,1
1,46.53,0.0,1,1,11,Black,1.766,1,1,0,1,ByBirth,80,178,1
1,53.21,0.0,1,1,3,White,0.781,1,1,2,1,ByBirth,200,5000,1
1,21.12,5.188,0,1,0,White,1.357,1,1,2,1,ByBirth,431,0,1
0,33.56,2.32,1,1,3,Black,1.0,1,1,0,1,ByBirth,0,0,1
1,16.74,0.0,1,1,2,Other,0.91,1,1,0,1,ByBirth,0,0,1
0,31.86,1.337,0,1,3,Asian,1.755,1,0,0,1,ByBirth,120,0,1
0,48.43,1.25,0,1,6,Other,1.797,1,1,0,1,ByBirth,240,4437,1
1,13.75,1.21,1,1,3,White,0.693,0,1,0,1,ByBirth,120,5000,1
0,14.43,6.677,1,1,4,White,1.403,1,0,0,1,ByBirth,80,0,1
1,48.25,0.0,0,1,0,White,1.638,1,1,1,1,ByBirth,393,2792,1
1,13.75,4.241,1,1,10,White,1.421,0,1,0,1,ByBirth,349,3579,1
0,52.17,15.295,1,0,3,Asian,0.992,1,0,0,1,ByBirth,0,1501,1
1,29.9,7.329,1,1,9,White,0.851,0,1,0,1,ByBirth,0,452,1
0,30.19,1.507,1,1,8,White,1.737,1,1,2,1,ByOtherMeans,440,48,1
1,36.34,1.38,1,1,7,Black,1.492,1,0,0,1,ByOtherMeans,330,1151,1
1,24.34,1.954,1,1,2,Other,1.751,1,1,0,1,ByBirth,80,2967,1
1,28.08,8.552,1,1,9,White,1.158,1,0,0,1,ByBirth,225,5000,1
1,34.37,0.0,1,1,4,Black,1.011,0,1,1,1,ByBirth,0,704,1
1,57.59,3.213,1,1,4,White,1.105,0,0,0,1,ByBirth,80,516,1
1,13.75,3.481,1,1,4,Black,1.697,1,1,1,1,ByBirth,300,0,1
1,29.71,0.0,1,1,1,White,0.759,1,0,0,1,ByBirth,202,161,1
1,14.63,3.313,1,1,9,Latino,0.814,1,1,0,1,ByBirth,100,31,1
1,13.75,4.555,1,1,3,White,1.787,0,1,0,1,ByOtherMeans,400,426,1
1,39.82,1.449,0,1,6,Black,1.28,1,0,0,1,ByOtherMeans,500,0,1
1,22.43,2.309,1,1,7,White,1.673,1,1,0,1,ByBirth,300,1494,1
0,23.27,1.363,1,1,10,Black,1.473,0,1,0,1,ByBirth,40,914,1
1,31.16,0.0,1,1,13,White,1.425,1,0,0,1,ByBirth,340,0,1
0,62.68,0.0,1,1,0,Black,0.865,1,1,0,1,ByBirth,160,1639,1
1,42.48,1.196,1,1,4,White,0.634,1,1,0,1,ByBirth,120,6,1
0,43.53,1.593,1,0,0,Black,0.775,1,1,2,1,ByOtherMeans,96,2528,1
0,13.97,6.955,0,1,2,Black,0.631,1,1,0,1,ByBirth,160,1187,1
1,56.67,13.759,1,1,9,Black,1.037,1,0,0,1,ByBirth,440,3436,1
1,15.64,0.0,1,1,2,Black,0.623,1,1,1,1,ByBirth,0,306,1
1,33.98,1.919,1,1,4,White,0.883,1,1,0,1,ByBirth,399,358,1
0,60.06,1.772,1,0,4,White,0.802,1,1,0,1,ByBirth,80,671,1
1,49.64,6.564,1,1,2,White,0.709,0,0,0,1,ByBirth,352,0,1
0,18.09,1.575,1,1,9,Black,0.798,1,1,0,1,ByBirth,160,694,1
0,38.2,0.0,1,1,1,White,1.415,1,1,0,1,ByBirth,232,0,1
1,25.56,0.0,1,1,4,White,1.18,1,1,0,1,ByOtherMeans,500,56,1
0,19.67,1.918,1,1,13,White,1.148,1,1,0,1,ByBirth,120,1469,1
0,48.92,0.909,1,0,13,White,0.925,1,1,0,1,ByBirth,120,2,1
1,18.51,0.163,1,1,4,Black,1.741,1,1,0,1,ByBirth,375,0,1
1,19.62,0.653,1,1,1,White,1.027,1,1,0,1,ByBirth,396,291,1
1,23.06,0.943,1,1,4,White,1.554,1,0,1,1,ByBirth,100,1260,1
1,40.24,0.724,0,1,9,White,1.761,1,1,1,1,ByBirth,395,0,1
1,30.36,5.123,0,1,13,White,1.119,1,1,0,1,ByBirth,181,1967,1
1,35.74,1.685,0,0,7,Asian,1.297,1,1,2,1,ByBirth,0,0,1
0,22.48,1.24,1,1,9,Asian,1.083,1,0,0,1,ByBirth,840,558,1
0,28.43,1.821,1,0,4,Latino,0.961,1,1,2,1,ByOtherMeans,0,205,1
1,41.28,1.555,0,1,6,Other,0.686,1,1,0,1,ByBirth,0,737,1
0,18.01,1.54,1,1,13,White,0.745,1,1,0,1,ByBirth,99,0,1
1,20.22,2.194,1,1,4,Asian,0.763,1,1,0,1,ByBirth,40,0,1
1,14.63,3.338,0,1,8,White,0.683,0,1,0,1,ByBirth,160,828,1
0,15.15,0.528,1,1,13,White,1.171,0,1,0,1,ByOtherMeans,230,1999,1
1,17.45,0.0,0,1,9,Black,0.815,0,1,1,1,ByBirth,431,2366,1
0,19.34,0.555,0,0,13,Black,0.615,1,1,0,1,ByBirth,290,0,1
0,42.57,8.47,1,0,4,White,0.727,1,1,2,1,ByOtherMeans,240,3343,1
1,21.21,1.457,1,1,9,White,0.782,1,1,0,1,ByBirth,240,679,1
