Gender,Age,Debt,Married,BankCustomer,Job,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved
1,26.29,0.0,1,0,8,White,0.429,1,1,5,1,ByBirth,60,0,1
0,19.75,9.852,1,1,7,White,0.0,1,1,11,0,ByBirth,480,0,1
0,15.04,0.0,1,0,3,Latino,0.0,1,1,3,1,ByBirth,100,0,1
1,27.17,4.825,1,1,4,White,0.0,0,1,2,0,ByBirth,280,24,1
1,13.75,0.0,1,0,3,White,0.0,1,1,0,1,ByBirth,100,180,1
1,19.39,6.03,1,1,8,White,0.0,1,1,1,0,ByBirth,80,0,1
0,25.84,0.0,1,1,1,Latino,0.0,1,1,0,0,ByBirth,455,0,1
0,18.64,0.835,1,0,7,White,0.456,1,1,2,1,ByBirth,120,0,1
1,28.38,0.0,1,1,5,Asian,0.0,0,1,4,0,ByBirth,312,81,1
0,29.85,2.696,1,0,4,White,0.502,1,1,3,0,ByBirth,0,0,1
1,19.9,0.0,1,0,2,Black,0.0,1,0,2,0,ByOtherMeans,0,0,1
1,34.33,1.96,1,1,9,Black,0.0,1,1,0,0,ByBirth,80,0,1
1,13.75,2.379,1,1,7,White,0.397,1,1,2,0,ByBirth,0,0,1
1,37.85,0.0,1,1,7,White,0.09,1,1,5,1,ByBirth,431,0,1
1,17.94,0.0,1,1,2,Black,0.0,1,0,1,1,ByBirth,370,109,1
1,25.8,0.0,1,1,4,Asian,0.497,1,1,7,0,ByBirth,80,0,1
1,17.74,0.0,1,1,5,White,0.0,0,1,4,1,ByOtherMeans,211,0,1
0,49.26,7.274,1,1,7,White,0.0,1,1,0,1,ByBirth,180,0,1
1,44.54,2.168,1,1,4,Asian,0.0,1,1,3,0,ByBirth,20,0,1
1,41.15,3.822,1,1,1,Black,0.0,1,1,2,0,ByBirth,450,66,1
0,61.35,7.215,1,1,7,White,0.0,1,1,0,1,ByBirth,216,0,1
1,37.95,7.782,1,1,2,Black,0.0,0,0,12,0,ByBirth,0,0,1
1,23.97,13.508,1,1,4,White,0.0,1,1,1,0,ByBirth,80,111,1
1,63.5,0.459,1,1,4,Black,0.036,1,1,6,0,ByBirth,330,0,1
1,23.16,0.0,1,1,11,White,0.0,1,1,1,1,ByBirth,0,0,1
1,41.99,0.436,1,0,3,White,0.0,1,1,0,0,ByBirth,300,0,1
1,30.7,0.0,1,1,4,White,0.031,1,1,0,1,ByBirth,260,0,1
0,19.97,4.156,1,1,8,Black,0.403,1,0,6,0,ByBirth,0,161,1
1,51.1,0.863,1,1,4,Latino,0.0,1,1,4,1,ByBirth,80,121,1
1,28.69,1.416,1,1,8,Other,0.255,1,1,5,0,ByBirth,160,0,1
1,23.13,3.292,1,1,4,Latino,0.0,1,0,20,1,ByBirth,160,0,1
1,16.62,0.79,1,1,4,White,0.629,1,1,9,0,ByBirth,370,0,1
1,23.42,0.0,1,1,0,Black,0.0,1,1,3,0,ByBirth,450,20,1
1,13.75,1.935,1,1,1,White,0.0,1,0,0,0,ByBirth,0,0,1
1,45.06,2.713,1,1,4,White,0.207,1,1,0,0,ByBirth,0,0,1
1,15.68,0.435,1,1,4,White,0.0,1,1,0,1,ByBirth,300,0,1
0,43.25,3.164,1,0,4,Latino,0.0,1,0,1,1,ByBirth,100,0,1
1,20.74,2.598,1,1,7,Black,0.0,1,0,1,0,ByBirth,80,0,1
1,16.57,2.089,1,1,3,Other,0.0,1,1,6,0,ByBirth,0,0,1
1,30.19,12.154,1,1,4,Black,0.0,1,1,6,0,ByBirth,0,0,1
0,61.86,1.291,1,1,7,Black,0.689,1,1,0,0,ByBirth,40,0,1
0,17.7,13.973,1,1,7,White,0.0,1,1,0,0,ByBirth,500,78,1
0,30.1,0.0,1,0,1,Asian,0.676,1,1,0,0,ByBirth,80,0,1
1,32.14,5.501,1,1,3,Black,0.0,1,1,5,0,ByBirth,380,0,1
0,24.62,0.0,1,1,2,White,0.334,1,1,0,0,ByBirth,0,62,1
1,26.15,9.572,1,1,7,White,0.0,1,1,0,0,ByBirth,370,0,1
0,30.69,8.783,1,1,4,White,0.402,1,0,15,0,ByBirth,180,181,1
1,37.24,8.93,1,1,8,White,0.0,0,1,19,1,ByBirth,340,0,1
0,20.08,1.482,1,0,2,White,0.0,0,1,0,1,Temporary,480,0,1
0,49.26,0.0,1,1,8,White,0.0,1,1,1,0,ByBirth,129,0,1
0,33.83,0.0,1,1,8,White,0.0,1,1,3,0,Temporary,102,0,1
0,16.61,5.491,1,1,4,White,0.0,1,1,0,1,ByBirth,80,0,1
1,23.59,11.084,1,1,4,White,0.0,0,1,0,0,ByBirth,100,0,1
1,19.61,1.358,1,1,4,White,0.129,0,1,6,1,ByOtherMeans,181,0,1
1,49.47,0.0,1,1,2,White,0.0,1,1,0,0,ByBirth,160,0,1
1,33.36,1.423,1,1,2,Black,0.0,1,1,16,1,ByBirth,330,0,1
0,73.64,10.79,1,1,12,White,0.244,1,0,0,1,ByBirth,211,0,1
1,23.91,0.0,1,1,4,Black,0.0,1,1,0,0,ByBirth,181,101,1
0,17.13,1.325,1,1,4,White,0.0,0,1,0,0,ByBirth,70,0,1
1,14.98,2.276,1,1,4,Black,0.0,1,1,1,1,ByBirth,0,116,1
1,13.75,2.441,1,1,4,White,0.0,1,1,0,0,ByBirth,0,177,1
0,13.75,3.971,1,0,4,Asian,0.0,1,0,0,0,ByBirth,370,0,1
1,13.75,2.377,1,1,8,White,0.642,1,0,2,0,ByBirth,150,0,1
1,17.49,2.974,1,1,11,Black,0.0,1,1,3,1,Temporary,140,0,1
1,13.75,1.814,1,0,9,White,0.0,1,1,0,1,ByBirth,110,188,1
1,15.29,2.912,1,1,0,White,0.464,1,1,0,1,ByBirth,140,0,1
0,46.3,1.945,1,0,9,White,0.0,1,1,0,1,ByBirth,88,0,1
1,39.75,2.703,1,1,0,Asian,0.0,1,1,2,1,ByBirth,100,0,1
1,32.41,4.001,1,1,12,Black,0.0,0,0,0,0,ByBirth,240,0,1
1,13.75,0.842,1,1,8,Black,0.0,1,1,0,0,ByBirth,400,0,1
0,13.75,0.0,1,1,1,White,0.0,1,1,4,0,ByBirth,300,68,1
0,14.33,2.422,1,1,10,Black,0.0,1,1,0,1,ByBirth,200,0,1
0,25.62,0.0,1,1,1,Other,0.615,1,1,0,1,ByOtherMeans,29,0,1
1,42.16,0.237,1,1,7,White,0.0,1,1,3,1,ByBirth,0,0,1
1,47.89,1.586,1,0,1,White,0.0,1,1,15,0,ByBirth,431,157,1
1,49.54,11.008,1,1,4,Asian,0.554,1,1,6,1,ByBirth,0,0,1
1,19.79,0.137,1,1,7,White,0.0,1,1,0,0,ByBirth,0,103,1
1,34.79,0.0,1,1,3,White,0.244,1,0,0,1,ByBirth,145,125,1
1,33.67,2.859,1,1,11,Black,0.0,1,1,7,0,ByBirth,110,0,1
0,42.42,2.632,1,1,8,Black,0.0,1,0,10,0,ByBirth,0,0,1
0,18.94,4.337,1,1,6,Black,0.0,1,1,8,0,ByBirth,100,0,1
1,15.27,1.014,1,0,2,White,0.0,1,1,0,0,ByBirth,431,0,1
1,26.08,8.305,1,0,4,Black,0.0,1,1,0,0,ByBirth,0,93,1
1,15.71,0.0,1,1,3,White,0.68,1,1,4,1,Temporary,0,0,1
1,18.69,3.174,1,1,5,Black,0.0,1,1,7,1,ByBirth,0,0,1
1,19.61,15.365,1,0,8,White,0.294,1,1,0,1,ByOtherMeans,0,86,1
1,22.19,0.401,1,1,3,Other,0.0,1,1,0,0,ByBirth,0,80,1
0,18.68,0.0,1,0,1,White,0.0,1,1,3,0,ByOtherMeans,519,0,1
0,14.81,12.452,1,1,4,White,0.662,1,1,2,1,ByBirth,22,114,1
1,35.42,6.797,1,1,4,White,0.0,1,1,9,1,ByBirth,371,0,1
1,40.1,0.633,1,1,9,White,0.0,1,1,1,1,ByBirth,0,0,1
0,32.16,0.0,1,1,3,White,0.0,1,1,9,1,ByBirth,164,43,1
0,36.75,0.0,1,1,0,Black,0.0,0,1,0,1,ByBirth,80,0,1
1,35.22,0.0,1,1,8,White,0.0,1,1,1,0,ByBirth,80,0,1
1,19.03,0.865,1,1,2,White,0.0,1,1,2,1,ByBirth,100,0,1
0,38.41,3.007,1,0,9,Black,0.102,1,1,5,1,ByBirth,280,0,1
1,19.6,3.407,1,1,4,Black,0.0,1,0,1,0,ByBirth,380,151,1
1,36.76,0.0,1,1,9,White,0.464,1,1,6,1,ByBirth,43,0,1
1,19.99,3.068,1,1,4,White,0.634,1,1,3,0,ByBirth,100,0,1
1,34.71,0.0,1,1,8,Black,0.0,1,1,0,0,ByBirth,120,0,1
0,39.63,16.64,1,0,8,White,0.0,0,0,0,0,ByBirth,93,0,1
0,32.16,2.386,1,1,3,White,0.285,0,1,0,1,ByBirth,380,0,1
0,13.75,3.553,1,1,4,White,0.0,1,1,2,1,ByBirth,440,0,1
